#1:n	2:kx	3:s(n,kx)
6	43	7.22831e-16
6	44	7.23445e-16
6	45	7.23968e-16
6	46	7.24397e-16
6	47	7.24732e-16
6	48	7.24972e-16
6	49	7.25117e-16
6	50	7.25165e-16
6	51	7.25117e-16
6	52	7.24972e-16
6	53	7.24732e-16
6	54	7.24397e-16
6	55	7.23968e-16
6	56	7.23445e-16
6	57	7.22831e-16
6	58	7.22128e-16
6	59	7.21337e-16
6	60	7.2046e-16
6	61	7.19501e-16
6	62	7.18462e-16
6	63	7.17347e-16
6	64	7.16158e-16
6	65	7.149e-16
6	66	7.13576e-16
6	67	7.12191e-16
6	68	7.10749e-16
6	69	7.09256e-16
6	70	7.07716e-16
6	71	7.06134e-16
6	72	7.04517e-16
6	73	7.0287e-16
6	74	7.01198e-16
6	75	6.9951e-16
6	76	6.97809e-16
6	77	6.96105e-16
6	78	6.94402e-16
6	79	6.92709e-16
6	80	6.91032e-16
6	81	6.89378e-16
6	82	6.87754e-16
6	83	6.86168e-16
6	84	6.84626e-16
6	85	6.83136e-16
6	86	6.81705e-16
6	87	6.80338e-16
6	88	6.79043e-16
6	89	6.77826e-16
6	90	6.76693e-16
6	91	6.7565e-16
6	92	6.74701e-16
6	93	6.73852e-16
6	94	6.73107e-16
6	95	6.7247e-16
6	96	6.71944e-16
6	97	6.71532e-16
6	98	6.71237e-16
6	99	6.71058e-16

7	0	6.92662e-16
7	1	6.71058e-16
7	2	6.71237e-16
7	3	6.71532e-16
7	4	6.71944e-16
7	5	6.7247e-16
7	6	6.73107e-16
7	7	6.73852e-16
7	8	6.74701e-16
7	9	6.7565e-16
7	10	6.76693e-16
7	11	6.77826e-16
7	12	6.79043e-16
7	13	6.80338e-16
7	14	6.81705e-16
7	15	6.83136e-16
7	16	6.84626e-16
7	17	6.86168e-16
7	18	6.87754e-16
7	19	6.89378e-16
7	20	6.91032e-16
7	21	6.92709e-16
7	22	6.94402e-16
7	23	6.96105e-16
7	24	6.97809e-16
7	25	6.9951e-16
7	26	7.01198e-16
7	27	7.0287e-16
7	28	7.04517e-16
7	29	7.06134e-16
7	30	7.07716e-16
7	31	7.09256e-16
7	32	7.10749e-16
7	33	7.12191e-16
7	34	7.13576e-16
7	35	7.149e-16
7	36	7.16158e-16
7	37	7.17347e-16
7	38	7.18462e-16
7	39	7.19501e-16
7	40	7.2046e-16
7	41	7.21337e-16
7	42	7.22128e-16
7	43	7.22831e-16
7	44	7.23445e-16
7	45	7.23968e-16
7	46	7.24397e-16
7	47	7.24732e-16
7	48	7.24972e-16
7	49	7.25117e-16
7	50	7.25165e-16
7	51	7.25117e-16
7	52	7.24972e-16
7	53	7.24732e-16
7	54	7.24397e-16
7	55	7.23968e-16
7	56	7.23445e-16
7	57	7.22831e-16
7	58	7.22128e-16
7	59	7.21337e-16
7	60	7.2046e-16
7	61	7.19501e-16
7	62	7.18462e-16
7	63	7.17347e-16
7	64	7.16158e-16
7	65	7.149e-16
7	66	7.13576e-16
7	67	7.12191e-16
7	68	7.10749e-16
7	69	7.09256e-16
7	70	7.07716e-16
7	71	7.06134e-16
7	72	7.04517e-16
7	73	7.0287e-16
7	74	7.01198e-16
7	75	6.9951e-16
7	76	6.97809e-16
7	77	6.96105e-16
7	78	6.94402e-16
7	79	6.92709e-16
7	80	6.91032e-16
7	81	6.89378e-16
7	82	6.87754e-16
7	83	6.86168e-16
7	84	6.84626e-16
7	85	6.83136e-16
7	86	6.81705e-16
7	87	6.80338e-16
7	88	6.79043e-16
7	89	6.77826e-16
7	90	6.76693e-16
7	91	6.7565e-16
7	92	6.74701e-16
7	93	6.73852e-16
7	94	6.73107e-16
7	95	6.7247e-16
7	96	6.71944e-16
7	97	6.71532e-16
7	98	6.71237e-16
7	99	6.71058e-16

8	0	6.92662e-16
8	1	6.71058e-16
8	2	6.71237e-16
8	3	6.71532e-16
8	4	6.71944e-16
