#1:n	2:kx	3:s(n,kx)
4	51	9.00891e-16
4	52	8.99684e-16
4	53	8.97665e-16
4	54	8.94821e-16
4	55	8.91133e-16
4	56	8.86584e-16
4	57	8.81151e-16
4	58	8.74813e-16
4	59	8.67552e-16
4	60	8.59354e-16
4	61	8.50217e-16
4	62	8.40151e-16
4	63	8.29182e-16
4	64	8.17365e-16
4	65	8.04781e-16
4	66	7.91548e-16
4	67	7.77824e-16
4	68	7.81494e-16
4	69	7.77211e-16
4	70	7.79233e-16
4	71	7.71689e-16
4	72	7.83927e-16
4	73	7.90205e-16
4	74	7.85729e-16
4	75	7.89085e-16
4	76	7.9607e-16
4	77	8.02229e-16
4	78	8.04513e-16
4	79	8.1044e-16
4	80	8.10727e-16
4	81	8.06323e-16
4	82	8.07474e-16
4	83	8.00906e-16
4	84	8.02447e-16
4	85	8.06848e-16
4	86	8.03607e-16
4	87	8.09029e-16
4	88	8.10148e-16
4	89	8.03385e-16
4	90	8.04319e-16
4	91	8.15044e-16
4	92	8.24787e-16
4	93	8.33471e-16
4	94	8.41046e-16
4	95	8.47479e-16
4	96	8.52751e-16
4	97	8.56855e-16
4	98	8.59786e-16
4	99	8.61545e-16

5	0	8.62131e-16
5	1	8.61545e-16
5	2	8.59786e-16
5	3	8.56855e-16
5	4	8.52751e-16
5	5	8.47479e-16
5	6	8.41046e-16
5	7	8.33471e-16
5	8	8.24787e-16
5	9	8.15044e-16
5	10	8.04319e-16
5	11	7.92717e-16
5	12	7.80384e-16
5	13	7.73161e-16
5	14	7.75791e-16
5	15	7.6637e-16
5	16	7.78762e-16
5	17	7.75292e-16
5	18	7.78292e-16
5	19	7.83554e-16
5	20	7.82675e-16
5	21	7.91494e-16
5	22	7.88634e-16
5	23	7.81515e-16
5	24	7.8714e-16
5	25	7.71345e-16
5	26	7.77326e-16
5	27	7.82465e-16
5	28	7.81395e-16
5	29	7.79487e-16
5	30	7.75694e-16
5	31	7.74416e-16
5	32	7.71275e-16
5	33	7.77824e-16
5	34	7.91548e-16
5	35	8.04781e-16
5	36	8.17365e-16
5	37	8.29182e-16
5	38	8.40151e-16
5	39	8.50217e-16
5	40	8.59354e-16
5	41	8.67552e-16
5	42	8.74813e-16
5	43	8.81151e-16
5	44	8.86584e-16
5	45	8.91133e-16
5	46	8.94821e-16
5	47	8.97665e-16
5	48	8.99684e-16
5	49	9.00891e-16
5	50	9.01292e-16
5	51	9.00891e-16
5	52	8.99684e-16
5	53	8.97665e-16
5	54	8.94821e-16
5	55	8.91133e-16
5	56	8.86584e-16
5	57	8.81151e-16
5	58	8.74813e-16
5	59	8.67552e-16
5	60	8.59354e-16
5	61	8.50217e-16
5	62	8.40151e-16
5	63	8.29182e-16
5	64	8.17365e-16
5	65	8.04781e-16
5	66	7.91548e-16
5	67	7.77824e-16
5	68	7.8164e-16
5	69	7.77432e-16
5	70	7.80629e-16
5	71	7.74603e-16
5	72	7.84476e-16
5	73	7.93588e-16
5	74	7.87141e-16
5	75	7.91411e-16
5	76	7.97855e-16
5	77	8.03164e-16
5	78	8.05464e-16
5	79	8.11691e-16
5	80	8.11321e-16
5	81	8.08066e-16
5	82	8.11851e-16
5	83	8.05096e-16
5	84	8.02495e-16
5	85	8.06936e-16
5	86	8.0494e-16
5	87	8.09061e-16
5	88	8.10449e-16
5	89	8.08207e-16
5	90	8.04319e-16
5	91	8.15044e-16
5	92	8.24787e-16
5	93	8.33471e-16
5	94	8.41046e-16
5	95	8.47479e-16
5	96	8.52751e-16
5	97	8.56855e-16
5	98	8.59786e-16
5	99	8.61545e-16

6	0	8.62131e-16
6	1	8.61545e-16
6	2	8.59786e-16
6	3	8.56855e-16
6	4	8.52751e-16
6	5	8.47479e-16
6	6	8.41046e-16
6	7	8.33471e-16
6	8	8.24787e-16
6	9	8.15044e-16
6	10	8.04319e-16
6	11	7.92717e-16
6	12	7.80384e-16
6	13	7.73981e-16
6	14	7.76457e-16
6	15	7.67381e-16
6	16	7.79286e-16
6	17	7.77465e-16
6	18	7.80745e-16
6	19	7.84139e-16
6	20	7.83591e-16
6	21	7.92605e-16
6	22	7.90827e-16
6	23	7.88108e-16
6	24	7.87632e-16
6	25	7.76608e-16
6	26	7.79313e-16
6	27	7.84876e-16
6	28	7.81971e-16
6	29	7.81729e-16
6	30	7.77669e-16
6	31	7.74523e-16
6	32	7.77365e-16
6	33	7.77824e-16
6	34	7.91548e-16
6	35	8.04781e-16
6	36	8.17365e-16
6	37	8.29182e-16
6	38	8.40151e-16
6	39	8.50217e-16
6	40	8.59354e-16
6	41	8.67552e-16
6	42	8.74813e-16
6	43	8.81151e-16
6	44	8.86584e-16
6	45	8.91133e-16
6	46	8.94821e-16
6	47	8.97665e-16
6	48	8.99684e-16
6	49	9.00891e-16
6	50	9.01292e-16
6	51	9.00891e-16
6	52	8.99684e-16
6	53	8.97665e-16
6	54	8.94821e-16
6	55	8.91133e-16
6	56	8.86584e-16
6	57	8.81151e-16
6	58	8.74813e-16
6	59	8.67552e-16
6	60	8.59354e-16
6	61	8.50217e-16
6	62	8.40151e-16
6	63	8.29182e-16
6	64	8.17365e-16
6	65	8.04781e-16
6	66	7.91548e-16
6	67	7.77824e-16
6	68	7.81969e-16
6	69	7.77712e-16
6	70	7.81384e-16
6	71	7.75419e-16
6	72	7.85019e-16
6	73	7.94167e-16
6	74	7.91762e-16
6	75	7.91983e-16
6	76	8.01085e-16
6	77	8.06368e-16
6	78	8.06613e-16
6	79	8.13326e-16
6	80	8.12953e-16
6	81	8.09317e-16
6	82	8.13121e-16
6	83	8.07631e-16
6	84	8.07825e-16
6	85	8.08637e-16
6	86	8.0793e-16
6	87	8.09246e-16
6	88	8.1148e-16
6	89	8.09735e-16
6	90	8.04319e-16
6	91	8.15044e-16
6	92	8.24787e-16
6	93	8.33471e-16
6	94	8.41046e-16
6	95	8.47479e-16
6	96	8.52751e-16
6	97	8.56855e-16
6	98	8.59786e-16
6	99	8.61545e-16

7	0	8.62131e-16
7	1	8.61545e-16
7	2	8.59786e-16
7	3	8.56855e-16
7	4	8.52751e-16
7	5	8.47479e-16
7	6	8.41046e-16
7	7	8.33471e-16
7	8	8.24787e-16
7	9	8.15044e-16
7	10	8.04319e-16
7	11	7.92717e-16
7	12	7.80384e-16
7	13	7.75077e-16
7	14	7.78867e-16
7	15	7.68537e-16
7	16	7.82469e-16
7	17	7.81245e-16
7	18	7.84326e-16
7	19	7.84158e-16
7	20	7.85508e-16
7	21	7.93173e-16
7	22	7.91554e-16
7	23	7.89854e-16
7	24	7.89626e-16
7	25	7.79334e-16
7	26	7.83757e-16
7	27	7.87402e-16
7	28	7.82155e-16
7	29	7.81925e-16
7	30	7.81057e-16
7	31	7.7493e-16
7	32	7.78082e-16
7	33	7.77824e-16
7	34	7.91548e-16
7	35	8.04781e-16
7	36	8.17365e-16
7	37	8.29182e-16
7	38	8.40151e-16
7	39	8.50217e-16
7	40	8.59354e-16
7	41	8.67552e-16
7	42	8.74813e-16
7	43	8.81151e-16
7	44	8.86584e-16
7	45	8.91133e-16
7	46	8.94821e-16
7	47	8.97665e-16
7	48	8.99684e-16
7	49	9.00891e-16
7	50	9.01292e-16
7	51	9.00891e-16
7	52	8.99684e-16
7	53	8.97665e-16
7	54	8.94821e-16
7	55	8.91133e-16
7	56	8.86584e-16
7	57	8.81151e-16
7	58	8.74813e-16
7	59	8.67552e-16
7	60	8.59354e-16
7	61	8.50217e-16
7	62	8.40151e-16
7	63	8.29182e-16
7	64	8.17365e-16
7	65	8.04781e-16
7	66	7.91548e-16
7	67	7.77824e-16
7	68	7.826e-16
7	69	7.78404e-16
7	70	7.83065e-16
7	71	7.76935e-16
7	72	7.86062e-16
7	73	7.95158e-16
7	74	7.94608e-16
7	75	7.92244e-16
7	76	8.02766e-16
7	77	8.06681e-16
7	78	8.08264e-16
7	79	8.15019e-16
7	80	8.13467e-16
7	81	8.15213e-16
7	82	8.1323e-16
7	83	8.08131e-16
7	84	8.08803e-16
7	85	8.11966e-16
7	86	8.08337e-16
7	87	8.09807e-16
7	88	8.13266e-16
7	89	8.11903e-16
7	90	8.04319e-16
7	91	8.19513e-16
7	92	8.24787e-16
7	93	8.33471e-16
7	94	8.41046e-16
7	95	8.47479e-16
7	96	8.52751e-16
7	97	8.56855e-16
7	98	8.59786e-16
7	99	8.61545e-16

8	0	8.62131e-16
8	1	8.61545e-16
8	2	8.59786e-16
8	3	8.56855e-16
8	4	8.52751e-16
8	5	8.47479e-16
8	6	8.41046e-16
8	7	8.33471e-16
8	8	8.24787e-16
8	9	8.15044e-16
8	10	8.04319e-16
8	11	7.92717e-16
8	12	7.80384e-16
8	13	7.78198e-16
8	14	7.79034e-16
8	15	7.70033e-16
8	16	7.84002e-16
8	17	7.8137e-16
8	18	7.85084e-16
8	19	7.85062e-16
8	20	7.85686e-16
8	21	7.9321e-16
8	22	7.92261e-16
8	23	7.91909e-16
8	24	7.9145e-16
8	25	7.8053e-16
8	26	7.83854e-16
8	27	7.89009e-16
8	28	7.83468e-16
8	29	7.8285e-16
8	30	7.81412e-16
8	31	7.75755e-16
8	32	7.78305e-16
8	33	7.77824e-16
8	34	7.91548e-16
8	35	8.04781e-16
8	36	8.17365e-16
8	37	8.29182e-16
8	38	8.40151e-16
8	39	8.50217e-16
8	40	8.59354e-16
8	41	8.67552e-16
8	42	8.74813e-16
8	43	8.81151e-16
8	44	8.86584e-16
8	45	8.91133e-16
8	46	8.94821e-16
8	47	8.97665e-16
8	48	8.99684e-16
8	49	9.00891e-16
8	50	9.01292e-16
8	51	9.00891e-16
8	52	8.99684e-16
8	53	8.97665e-16
8	54	8.94821e-16
8	55	8.91133e-16
8	56	8.86584e-16
8	57	8.81151e-16
8	58	8.74813e-16
8	59	8.67552e-16
8	60	8.59354e-16
8	61	8.50217e-16
8	62	8.40151e-16
8	63	8.29182e-16
8	64	8.17365e-16
8	65	8.04781e-16
8	66	7.91548e-16
8	67	7.77824e-16
8	68	7.82665e-16
8	69	7.78408e-16
8	70	7.84349e-16
8	71	7.77665e-16
8	72	7.87314e-16
8	73	7.9814e-16
8	74	7.99646e-16
8	75	7.93383e-16
8	76	8.03875e-16
8	77	8.06836e-16
8	78	8.08941e-16
8	79	8.16489e-16
8	80	8.13603e-16
8	81	8.15611e-16
8	82	8.15185e-16
8	83	8.08379e-16
8	84	8.13758e-16
8	85	8.12578e-16
8	86	8.10607e-16
8	87	8.13095e-16
8	88	8.1398e-16
8	89	8.17542e-16
8	90	8.0851e-16
8	91	8.21192e-16
8	92	8.24787e-16
8	93	8.33471e-16
8	94	8.41046e-16
8	95	8.47479e-16
