2.491928112555803487e+00 2.492408176188223745e+00 2.492618225146052247e+00 2.491173262856662962e+00 2.486265922327873579e+00 2.475944029336628827e+00 2.458411888253719813e+00 2.432312092917335633e+00 2.396949719736422235e+00 2.352431451379664917e+00 2.299706300959380556e+00 2.240509550629952162e+00 2.177224726133930144e+00 2.112687792565970835e+00 2.049961992752346251e+00 1.992110682446358583e+00 1.941990130951775306e+00 1.902076415020959033e+00 1.874332422927797337e+00 1.860114493894392096e+00 1.860114493894358789e+00 1.874332422927792674e+00 1.902076415020938827e+00 1.941990130951692928e+00 1.992110682446360581e+00 2.049961992752284523e+00 2.112687792566060097e+00 2.177224726133825339e+00 2.240509550630002789e+00 2.299706300959358796e+00 2.352431451379573879e+00 2.396949719736490625e+00 2.432312092917285895e+00 2.458411888253707822e+00 2.475944029336665686e+00 2.486265922327937528e+00 2.491173262856653192e+00 2.492618225146032707e+00 2.492408176188229518e+00 2.491928112555823915e+00
2.492408176188262381e+00 2.492775506318310352e+00 2.492771423889306170e+00 2.491032166653685653e+00 2.485778816127094615e+00 2.475091296721168899e+00 2.457205731293194972e+00 2.430792544054543924e+00 2.395177726335660395e+00 2.350480223698542925e+00 2.297652284029087610e+00 2.238424278762211728e+00 2.175168489463347843e+00 2.110705591260233049e+00 2.048081800534320429e+00 1.990343690444713598e+00 1.940332450640585460e+00 1.900511686381881615e+00 1.872834862182847226e+00 1.858652067559898979e+00 1.858652067559821486e+00 1.872834862182927163e+00 1.900511686381912480e+00 1.940332450640619433e+00 1.990343690444681179e+00 2.048081800534351071e+00 2.110705591260296110e+00 2.175168489463377153e+00 2.238424278762094488e+00 2.297652284029169767e+00 2.350480223698474536e+00 2.395177726335628865e+00 2.430792544054560800e+00 2.457205731293234940e+00 2.475091296721123157e+00 2.485778816127085289e+00 2.491032166653725177e+00 2.492771423889268867e+00 2.492775506318275269e+00 2.492408176188164237e+00
2.492618225145980748e+00 2.492771423889199589e+00 2.492360730880234243e+00 2.490062940950412251e+00 2.484153465601959265e+00 2.472773519765264716e+00 2.454219965276997595e+00 2.427216325183658707e+00 2.391128449512615273e+00 2.346098574375034662e+00 2.293084940469636290e+00 2.233808292875103074e+00 2.170619129555069637e+00 2.106308565536217703e+00 2.043889912106530815e+00 1.986377301152536079e+00 1.936582758842362306e+00 1.896945757239635766e+00 1.869401515024195159e+00 1.855288015665948365e+00 1.855288015666011425e+00 1.869401515024179172e+00 1.896945757239600683e+00 1.936582758842375629e+00 1.986377301152508323e+00 2.043889912106547690e+00 2.106308565536257671e+00 2.170619129555096727e+00 2.233808292875141710e+00 2.293084940469581223e+00 2.346098574375108825e+00 2.391128449512555321e+00 2.427216325183708001e+00 2.454219965276995374e+00 2.472773519765283368e+00 2.484153465602013888e+00 2.490062940950430903e+00 2.492360730880251563e+00 2.492771423889224014e+00 2.492618225145985633e+00
2.491173262856593240e+00 2.491032166653691871e+00 2.490062940950491299e+00 2.486998675731596276e+00 2.480190182330768156e+00 2.467863712340104598e+00 2.448400359908919466e+00 2.420597218407291251e+00 2.383875248551626580e+00 2.338408688584270756e+00 2.285163632203135009e+00 2.225846842235856826e+00 2.162777809783473337e+00 2.098705730052501384e+00 2.036597285935656920e+00 1.979420624961668596e+00 1.929946405108901475e+00 1.890579835370973072e+00 1.863230207311703746e+00 1.849218289269290105e+00 1.849218289269321636e+00 1.863230207311640241e+00 1.890579835371018591e+00 1.929946405108914353e+00 1.979420624961577557e+00 2.036597285935639601e+00 2.098705730052503604e+00 2.162777809783397842e+00 2.225846842235783551e+00 2.285163632203167872e+00 2.338408688584273420e+00 2.383875248551627024e+00 2.420597218407278373e+00 2.448400359908852408e+00 2.467863712340165883e+00 2.480190182330779702e+00 2.486998675731586061e+00 2.490062940950456660e+00 2.491032166653742053e+00 2.491173262856687831e+00
2.486265922327933531e+00 2.485778816127034219e+00 2.484153465602041422e+00 2.480190182330747728e+00 2.472329792937160597e+00 2.458900031791388496e+00 2.438382447397132946e+00 2.409661748978223716e+00 2.372224312023745174e+00 2.326281978941480588e+00 2.272809343398755733e+00 2.213495301992474129e+00 2.150620874622871881e+00 2.086883542147866422e+00 2.025192541146219938e+00 1.968459354636982184e+00 1.919403620776677588e+00 1.880388245093888910e+00 1.853290472579360637e+00 1.839409773527421965e+00 1.839409773527364456e+00 1.853290472579233183e+00 1.880388245093991495e+00 1.919403620776712893e+00 1.968459354636962866e+00 2.025192541146337177e+00 2.086883542147854875e+00 2.150620874622998002e+00 2.213495301992511433e+00 2.272809343398676685e+00 2.326281978941484141e+00 2.372224312023757609e+00 2.409661748978311646e+00 2.438382447397051678e+00 2.458900031791369400e+00 2.472329792937175696e+00 2.480190182330761939e+00 2.484153465602043642e+00 2.485778816127010682e+00 2.486265922327904221e+00
2.475944029336622609e+00 2.475091296721149359e+00 2.472773519765251837e+00 2.467863712340066851e+00 2.458900031791356078e+00 2.444319890573603438e+00 2.422713299096562967e+00 2.393059368495721539e+00 2.354914599161581190e+00 2.308530516756488904e+00 2.254889478396532088e+00 2.195659154684480363e+00 2.133076620173500082e+00 2.069780765932856870e+00 2.008615887425286850e+00 1.952429414664893725e+00 1.903883265446797202e+00 1.865292429403871521e+00 1.838497809160009266e+00 1.824774697069627694e+00 1.824774697069663221e+00 1.838497809159962415e+00 1.865292429403892394e+00 1.903883265446723039e+00 1.952429414664815566e+00 2.008615887425253987e+00 2.069780765932838218e+00 2.133076620173487203e+00 2.195659154684423520e+00 2.254889478396482350e+00 2.308530516756483131e+00 2.354914599161572752e+00 2.393059368495701555e+00 2.422713299096485251e+00 2.444319890573605214e+00 2.458900031791361407e+00 2.467863712340126803e+00 2.472773519765302908e+00 2.475091296721080081e+00 2.475944029336598629e+00
2.458411888253722033e+00 2.457205731293223394e+00 2.454219965276997595e+00 2.448400359908895041e+00 2.438382447397092090e+00 2.422713299096555417e+00 2.400091218154639883e+00 2.369589275522586025e+00 2.330833231501907576e+00 2.284112856820718740e+00 2.230416150460848179e+00 2.171386723427147114e+00 2.109214238025949317e+00 2.046475079455353452e+00 1.985944495743069860e+00 1.930401852804425999e+00 1.882447695113621311e+00 1.844346007298504508e+00 1.817898960156139943e+00 1.804356051737730837e+00 1.804356051737780797e+00 1.817898960156141275e+00 1.844346007298540480e+00 1.882447695113711017e+00 1.930401852804395357e+00 1.985944495743088956e+00 2.046475079455367663e+00 2.109214238025946653e+00 2.171386723427188414e+00 2.230416150460856617e+00 2.284112856820711634e+00 2.330833231501891145e+00 2.369589275522559824e+00 2.400091218154641215e+00 2.422713299096516781e+00 2.438382447397163588e+00 2.448400359908893709e+00 2.454219965277053106e+00 2.457205731293184314e+00 2.458411888253678512e+00
2.432312092917344515e+00 2.430792544054578563e+00 2.427216325183727541e+00 2.420597218407267270e+00 2.409661748978267681e+00 2.393059368495778827e+00 2.369589275522538063e+00 2.338411665096511882e+00 2.299215757223680878e+00 2.252325016645227329e+00 2.198729748448962962e+00 2.140047171683933325e+00 2.078417915231122848e+00 2.016354667756886432e+00 1.956562661209998888e+00 1.901752335095290070e+00 1.854462069729089446e+00 1.816904142555390234e+00 1.790841418246653660e+00 1.777497193697998634e+00 1.777497193698057032e+00 1.790841418246725159e+00 1.816904142555323398e+00 1.854462069729098772e+00 1.901752335095311830e+00 1.956562661209994225e+00 2.016354667756981467e+00 2.078417915231119295e+00 2.140047171683954641e+00 2.198729748448911003e+00 2.252325016645239320e+00 2.299215757223713297e+00 2.338411665096533198e+00 2.369589275522578919e+00 2.393059368495735306e+00 2.409661748978248141e+00 2.420597218407290363e+00 2.427216325183735979e+00 2.430792544054497739e+00 2.432312092917318314e+00
2.396949719736475082e+00 2.395177726335615098e+00 2.391128449512642362e+00 2.383875248551625248e+00 2.372224312023744286e+00 2.354914599161598066e+00 2.330833231501927116e+00 2.299215757223699974e+00 2.259805248866090466e+00 2.212951928786701661e+00 2.159644183091835146e+00 2.101470985595457641e+00 2.040523879080738734e+00 1.979252961947306932e+00 1.920295133970973289e+00 1.866293725400503423e+00 1.819726616082575577e+00 1.782755737252788464e+00 1.757105653362029729e+00 1.743974112306427626e+00 1.743974112306453161e+00 1.757105653362038389e+00 1.782755737252744943e+00 1.819726616082537163e+00 1.866293725400477888e+00 1.920295133970888690e+00 1.979252961947447043e+00 2.040523879080727632e+00 2.101470985595494501e+00 2.159644183091857794e+00 2.212951928786631495e+00 2.259805248866076699e+00 2.299215757223743495e+00 2.330833231501983960e+00 2.354914599161609612e+00 2.372224312023780701e+00 2.383875248551660775e+00 2.391128449512604615e+00 2.395177726335599999e+00 2.396949719736410245e+00
2.352431451379651595e+00 2.350480223698507842e+00 2.346098574375146129e+00 2.338408688584201922e+00 2.326281978941473483e+00 2.308530516756510664e+00 2.284112856820693871e+00 2.252325016645194911e+00 2.212951928786648814e+00 2.166362184788918288e+00 2.113537576000609430e+00 2.056037462772200897e+00 1.995905497206698742e+00 1.935532066613286473e+00 1.877489462615219207e+00 1.824357793737315436e+00 1.778558014023447598e+00 1.742204689052740951e+00 1.716986338916062671e+00 1.704076657507307857e+00 1.704076657507223702e+00 1.716986338916140165e+00 1.742204689052754274e+00 1.778558014023581713e+00 1.824357793737383382e+00 1.877489462615278049e+00 1.935532066613349089e+00 1.995905497206637236e+00 2.056037462772209334e+00 2.113537576000543261e+00 2.166362184789037748e+00 2.212951928786718092e+00 2.252325016645179812e+00 2.284112856820651682e+00 2.308530516756499562e+00 2.326281978941497908e+00 2.338408688584211248e+00 2.346098574375157231e+00 2.350480223698497184e+00 2.352431451379671135e+00
